Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor
20260610 125915 198,4170.50,1,4170.40,4170.60,0.20,4170.30,2,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,4,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,4,4170.80,7,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,13,Mid
20260610 125915 198,4170.60,1,4170.40,4170.60,0.20,4170.30,2,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,4,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,4,4170.80,7,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,13,Buy
20260610 125915 198,4170.60,1,4170.40,4170.60,0.20,4170.30,2,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,4,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,4,4170.80,7,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,13,Buy
20260610 125915 198,4170.60,1,4170.40,4170.60,0.20,4170.30,2,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,4,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,4,4170.80,7,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,13,Buy
20260610 125915 198,4170.60,1,4170.40,4170.60,0.20,4170.30,2,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,4,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,4,4170.80,7,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,13,Buy
20260610 125915 418,4170.80,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Buy
20260610 125915 418,4170.80,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Buy
20260610 125915 421,4170.70,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Sell
20260610 125915 421,4170.70,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Sell
20260610 125915 421,4170.70,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Sell
20260610 125915 421,4170.60,1,4170.70,4170.80,0.10,4170.60,1,4170.50,2,4170.40,4,4170.30,3,4170.20,2,4170.10,6,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,4171.50,4,4171.60,12,4171.70,11,4171.80,12,Sell
20260610 125915 490,4170.30,1,4170.30,4170.50,0.20,4170.30,1,4170.20,2,4170.10,4,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,12,4169.40,14,4170.50,2,4170.60,4,4170.70,4,4170.80,8,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Sell
20260610 125915 490,4170.20,1,4170.30,4170.50,0.20,4170.30,1,4170.20,2,4170.10,4,4170.00,3,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,12,4169.40,14,4170.50,2,4170.60,4,4170.70,4,4170.80,8,4170.90,6,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Sell
20260610 125915 921,4170.30,1,4170.30,4170.60,0.30,4170.30,1,4170.20,3,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,4,4169.60,2,4169.50,4,4169.40,14,4170.50,1,4170.60,5,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Sell
20260610 125916 132,4170.50,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Buy
20260610 125916 156,4170.30,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 156,4170.30,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 156,4170.30,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 156,4170.30,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 156,4170.20,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 175,4170.20,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 175,4170.20,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 175,4170.20,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Mid
20260610 125916 176,4170.10,1,4170.10,4170.40,0.30,4170.20,2,4170.10,4,4170.00,4,4169.90,6,4169.80,4,4169.70,3,4169.60,2,4169.50,5,4169.40,14,4169.30,11,4170.50,2,4170.60,7,4170.70,6,4170.80,8,4170.90,7,4171.00,17,4171.10,5,4171.20,5,4171.30,6,4171.40,6,Sell
20260610 125917 059,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,5,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 059,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,5,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 059,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,5,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 062,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,5,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 169,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 169,4169.50,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 169,4169.40,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 169,4169.40,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 169,4169.40,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,4,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Sell
20260610 125917 331,4169.60,1,4169.40,4169.60,0.20,4169.40,2,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,4,4168.80,6,4168.70,14,4168.60,12,4168.50,15,4169.60,2,4169.70,4,4169.80,2,4169.90,2,4170.00,3,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,Buy
20260610 125917 536,4169.60,1,4169.50,4169.70,0.20,4169.50,2,4169.40,3,4169.30,3,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,6,4168.70,14,4168.60,12,4169.70,3,4169.80,2,4169.90,2,4170.00,3,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,14,Mid
20260610 125918 111,4169.70,1,4169.50,4169.80,0.30,4169.50,4,4169.40,3,4169.30,3,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,4,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,12,Mid
20260610 125918 111,4169.70,2,4169.50,4169.80,0.30,4169.50,4,4169.40,3,4169.30,3,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,4,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,12,Mid
20260610 125918 147,4169.80,1,4169.50,4169.80,0.30,4169.50,4,4169.40,3,4169.30,3,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,4,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,12,Buy
20260610 125918 147,4169.80,1,4169.50,4169.80,0.30,4169.50,4,4169.40,3,4169.30,3,4169.20,5,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,4,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,12,Buy
20260610 125918 572,4169.80,1,4169.50,4169.80,0.30,4169.50,4,4169.40,3,4169.30,4,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,1,4169.90,3,4170.00,2,4170.10,7,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,12,Buy
20260610 125918 600,4169.80,1,4169.60,4169.90,0.30,4169.60,4,4169.50,3,4169.40,4,4169.30,4,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4169.90,2,4170.00,4,4170.10,8,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,5,4170.80,13,Mid
20260610 125918 600,4169.80,1,4169.60,4169.90,0.30,4169.60,4,4169.50,3,4169.40,4,4169.30,4,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4169.90,2,4170.00,4,4170.10,8,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,5,4170.80,13,Mid
20260610 125918 600,4169.80,1,4169.60,4169.90,0.30,4169.60,4,4169.50,3,4169.40,4,4169.30,4,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4169.90,2,4170.00,4,4170.10,8,4170.20,6,4170.30,8,4170.40,8,4170.50,6,4170.60,7,4170.70,5,4170.80,13,Mid
20260610 125918 758,4169.60,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Mid
20260610 125918 758,4169.60,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Mid
20260610 125918 758,4169.60,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Mid
20260610 125918 758,4169.60,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Mid
20260610 125918 758,4169.50,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Sell
20260610 125918 758,4169.50,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Sell
20260610 125918 758,4169.50,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Sell
20260610 125918 758,4169.40,1,4169.50,4169.80,0.30,4169.50,4,4169.40,5,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,14,4168.60,12,4169.80,2,4169.90,3,4170.00,4,4170.10,6,4170.20,5,4170.30,7,4170.40,8,4170.50,6,4170.60,7,4170.70,5,Sell
20260610 125919 345,4169.60,1,4169.40,4169.60,0.20,4169.40,3,4169.30,3,4169.20,4,4169.10,3,4169.00,1,4168.90,3,4168.80,13,4168.70,15,4168.60,12,4168.50,15,4169.70,2,4169.80,3,4169.90,4,4170.00,5,4170.10,6,4170.20,5,4170.30,8,4170.40,8,4170.50,6,4170.60,7,Buy
20260610 125919 422,4169.40,1,4169.10,4169.40,0.30,4169.10,2,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,5,4168.50,16,4168.40,12,4168.30,6,4168.20,11,4169.40,2,4169.50,4,4169.60,3,4169.70,4,4169.80,4,4169.90,6,4170.00,8,4170.10,8,4170.20,6,4170.30,7,Buy
20260610 125919 732,4169.50,1,4169.40,4169.70,0.30,4169.40,2,4169.30,4,4169.20,4,4169.10,5,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.70,1,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,4170.60,12,Mid
20260610 125919 732,4169.50,1,4169.40,4169.70,0.30,4169.40,2,4169.30,4,4169.20,4,4169.10,5,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.70,1,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,4170.60,12,Mid
20260610 125919 732,4169.60,1,4169.40,4169.70,0.30,4169.40,2,4169.30,4,4169.20,4,4169.10,5,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.70,1,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,4170.60,12,Mid
20260610 125919 732,4169.60,1,4169.40,4169.70,0.30,4169.40,2,4169.30,4,4169.20,4,4169.10,5,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.70,1,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,4170.60,12,Mid
20260610 125919 732,4169.60,1,4169.40,4169.70,0.30,4169.40,2,4169.30,4,4169.20,4,4169.10,5,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.70,1,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,4170.60,12,Mid
20260610 125919 843,4169.60,1,4169.40,4169.60,0.20,4169.40,1,4169.30,4,4169.20,4,4169.10,4,4169.00,2,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4169.60,2,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,7,4170.50,6,Buy
20260610 125920 031,4169.40,1,4169.20,4169.40,0.20,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,5,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4168.30,8,4169.40,1,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,Buy
20260610 125920 283,4169.40,1,4169.30,4169.40,0.10,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,3,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Buy
20260610 125920 451,4168.90,1,4168.90,4169.10,0.20,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Sell
20260610 125920 451,4168.90,1,4168.90,4169.10,0.20,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Sell
20260610 125920 451,4168.80,1,4168.90,4169.10,0.20,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Sell
20260610 125920 451,4168.80,1,4168.90,4169.10,0.20,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Sell
20260610 125920 463,4168.90,1,4168.90,4169.10,0.20,4169.30,3,4169.20,2,4169.10,3,4169.00,1,4168.90,2,4168.80,6,4168.70,7,4168.60,4,4168.50,15,4168.40,12,4169.50,1,4169.60,4,4169.70,3,4169.80,3,4169.90,6,4170.00,8,4170.10,9,4170.20,6,4170.30,7,4170.40,12,Sell
20260610 125920 501,4169.30,1,4169.00,4169.30,0.30,4169.00,3,4168.90,3,4168.80,5,4168.60,4,4168.50,7,4168.40,3,4168.30,8,4168.20,13,4168.10,12,4168.00,10,4169.30,1,4169.40,3,4169.50,3,4169.60,5,4169.70,6,4169.80,4,4169.90,6,4170.00,7,4170.10,8,4170.20,10,Buy
20260610 125920 851,4169.40,1,4169.30,4169.50,0.20,4169.30,2,4169.20,4,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,2,4168.60,3,4168.50,7,4168.40,3,4169.50,1,4169.60,5,4169.70,5,4169.80,4,4169.90,6,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,12,Mid
20260610 125921 098,4169.50,1,4169.60,4169.80,0.20,4169.60,1,4169.50,3,4169.40,4,4169.30,5,4169.20,4,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4169.80,2,4169.90,5,4170.00,6,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,4170.60,7,4170.70,10,Sell
20260610 125921 122,4169.60,1,4169.60,4169.80,0.20,4169.60,1,4169.50,3,4169.40,4,4169.30,5,4169.20,4,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4169.80,2,4169.90,5,4170.00,6,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,4170.60,7,4170.70,10,Sell
20260610 125921 122,4169.70,1,4169.60,4169.80,0.20,4169.60,1,4169.50,3,4169.40,4,4169.30,5,4169.20,4,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4169.80,2,4169.90,5,4170.00,6,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,4170.60,7,4170.70,10,Mid
20260610 125921 610,4169.40,1,4169.30,4169.60,0.30,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4168.60,11,4168.50,15,4168.40,10,4169.60,1,4169.70,3,4169.80,5,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Mid
20260610 125921 610,4169.40,1,4169.30,4169.60,0.30,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4168.60,11,4168.50,15,4168.40,10,4169.60,1,4169.70,3,4169.80,5,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Mid
20260610 125921 610,4169.40,1,4169.30,4169.60,0.30,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4168.60,11,4168.50,15,4168.40,10,4169.60,1,4169.70,3,4169.80,5,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Mid
20260610 125921 610,4169.40,1,4169.30,4169.60,0.30,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4168.60,11,4168.50,15,4168.40,10,4169.60,1,4169.70,3,4169.80,5,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Mid
20260610 125922 203,4169.50,1,4169.50,4169.60,0.10,4169.50,1,4169.40,1,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,6,4168.70,1,4168.60,11,4169.60,1,4169.70,3,4169.80,6,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Sell
20260610 125922 340,4169.40,1,4169.40,4169.60,0.20,4169.30,2,4169.20,3,4169.10,2,4169.00,2,4168.90,3,4168.80,5,4168.70,2,4168.60,11,4168.50,14,4168.40,10,4169.60,1,4169.70,3,4169.80,6,4169.90,4,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,Sell
20260610 125923 022,4169.60,1,4169.50,4169.70,0.20,4169.50,2,4169.40,4,4169.30,2,4169.20,5,4169.10,3,4169.00,2,4168.90,3,4168.80,5,4168.70,1,4168.60,9,4169.70,1,4169.80,5,4169.90,5,4170.00,7,4170.10,8,4170.20,5,4170.30,7,4170.40,7,4170.50,6,4170.60,16,Mid
