Timestamp,Last,Volume,Bid,Ask,Spread,BidPrice1,BidQty1,BidPrice2,BidQty2,BidPrice3,BidQty3,BidPrice4,BidQty4,BidPrice5,BidQty5,BidPrice6,BidQty6,BidPrice7,BidQty7,BidPrice8,BidQty8,BidPrice9,BidQty9,BidPrice10,BidQty10,AskPrice1,AskQty1,AskPrice2,AskQty2,AskPrice3,AskQty3,AskPrice4,AskQty4,AskPrice5,AskQty5,AskPrice6,AskQty6,AskPrice7,AskQty7,AskPrice8,AskQty8,AskPrice9,AskQty9,AskPrice10,AskQty10,Aggressor,CurBarBuyVol,CurBarSellVol,CurBarTotalVol,CurBarDelta,CurBarMaxSeen,CurBarMinSeen,CurBarRange,CurBarBodyPct,CurBarOpen,CurBarHigh,CurBarLow,CurBarClose,PrevBarBuyVol,PrevBarSellVol,PrevBarTotalVol,PrevBarDelta,PrevBarMaxSeen,PrevBarMinSeen,PrevBarRange,PrevBarBodyPct,PrevBar30sAggDelta,PrevBar30sTradeCount,PrevBarAbsorbRatio,IntraAbsorbRatio,CumDelta5Bars,CumDelta10Bars,HTFEmaValue,HTFEmaSlope,HTFEmaDir,H2_HourlyVolBaseline,H2_PrevBarVolMultiple,ATRValue
20260611 172459 029,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,6,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,165,151,316,14.00,35.00,-9.00,2.90,55.2,4100.10,4102.30,4099.40,4101.70,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.5000,54.00,146.00,4102.56,-0.2893,DOWN,206.60,1.4085,2.6500
20260611 172459 029,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,6,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,166,151,317,15.00,35.00,-9.00,2.90,55.2,4100.10,4102.30,4099.40,4101.70,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.56,-0.2893,DOWN,206.60,1.4085,2.6500
20260611 172459 029,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,6,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,166,151,317,15.00,35.00,-9.00,2.90,55.2,4100.10,4102.30,4099.40,4101.70,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.56,-0.2893,DOWN,206.60,1.4085,2.6500
20260611 172459 029,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,6,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,166,151,317,15.00,35.00,-9.00,2.90,55.2,4100.10,4102.30,4099.40,4101.70,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.56,-0.2893,DOWN,206.60,1.4085,2.6500
20260611 172459 131,4101.40,1,4101.30,4101.50,0.20,4101.30,2,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.50,2,4101.60,5,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,14,Sell,166,152,318,14.00,35.00,-9.00,2.90,44.8,4100.10,4102.30,4099.40,4101.40,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.5000,54.00,146.00,4102.53,-0.2989,DOWN,206.60,1.4085,2.6500
20260611 172459 131,4101.40,1,4101.30,4101.50,0.20,4101.30,2,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.50,2,4101.60,5,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,14,Sell,166,152,318,14.00,35.00,-9.00,2.90,44.8,4100.10,4102.30,4099.40,4101.40,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.5000,54.00,146.00,4102.53,-0.2989,DOWN,206.60,1.4085,2.6500
20260611 172459 131,4101.40,1,4101.30,4101.50,0.20,4101.30,2,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.50,2,4101.60,5,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,14,Sell,166,152,318,14.00,35.00,-9.00,2.90,44.8,4100.10,4102.30,4099.40,4101.40,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.5000,54.00,146.00,4102.53,-0.2989,DOWN,206.60,1.4085,2.6500
20260611 172459 346,4101.50,1,4101.30,4101.60,0.30,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.60,3,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,167,152,319,15.00,35.00,-9.00,2.90,48.3,4100.10,4102.30,4099.40,4101.50,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.54,-0.2957,DOWN,206.60,1.4085,2.6500
20260611 172459 346,4101.50,1,4101.30,4101.60,0.30,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.60,3,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,167,152,319,15.00,35.00,-9.00,2.90,48.3,4100.10,4102.30,4099.40,4101.50,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.54,-0.2957,DOWN,206.60,1.4085,2.6500
20260611 172459 346,4101.50,1,4101.30,4101.60,0.30,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4100.40,10,4101.60,3,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,167,152,319,15.00,35.00,-9.00,2.90,48.3,4100.10,4102.30,4099.40,4101.50,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.3333,55.00,147.00,4102.54,-0.2957,DOWN,206.60,1.4085,2.6500
20260611 172459 870,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,168,152,320,16.00,35.00,-9.00,2.90,51.7,4100.10,4102.30,4099.40,4101.60,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.1875,56.00,148.00,4102.55,-0.2925,DOWN,206.60,1.4085,2.6500
20260611 172459 870,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,168,152,320,16.00,35.00,-9.00,2.90,51.7,4100.10,4102.30,4099.40,4101.60,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.1875,56.00,148.00,4102.55,-0.2925,DOWN,206.60,1.4085,2.6500
20260611 172459 870,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,4,4101.10,5,4101.00,6,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,3,4101.60,2,4101.70,5,4101.80,9,4101.90,6,4102.00,3,4102.10,7,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,168,152,320,16.00,35.00,-9.00,2.90,51.7,4100.10,4102.30,4099.40,4101.60,145,146,291,-1.00,43.00,-43.00,4.00,52.5,-60,273,42.0000,1.1875,56.00,148.00,4102.55,-0.2925,DOWN,206.60,1.4085,2.6500
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,1,0,1,1.00,1.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-31.00,160.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,1,0,1,1.00,1.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-31.00,160.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,1,0,1,1.00,1.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-31.00,160.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,2,0,2,2.00,2.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-30.00,161.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,2,0,2,2.00,2.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-30.00,161.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,2,0,2,2.00,2.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-30.00,161.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,3,0,3,3.00,3.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-29.00,162.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,3,0,3,3.00,3.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-29.00,162.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.60,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,3,0,3,3.00,3.00,1.00,0.00,0.0,4101.60,4101.60,4101.60,4101.60,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-29.00,162.00,4102.55,-0.2925,DOWN,210.70,1.5187,2.4608
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,4,0,4,4.00,4.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-28.00,163.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,4,0,4,4.00,4.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-28.00,163.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,4,0,4,4.00,4.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-28.00,163.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,5,0,5,5.00,5.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-27.00,164.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,5,0,5,5.00,5.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-27.00,164.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,5,0,5,5.00,5.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-27.00,164.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,6,0,6,6.00,6.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-26.00,165.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,6,0,6,6.00,6.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-26.00,165.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,6,0,6,6.00,6.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-26.00,165.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
20260611 172500 330,4101.70,1,4101.40,4101.60,0.20,4101.40,1,4101.30,5,4101.20,5,4101.10,6,4101.00,7,4100.90,4,4100.80,3,4100.70,5,4100.60,3,4100.50,4,4101.60,1,4101.70,5,4101.80,8,4101.90,6,4102.00,2,4102.10,5,4102.20,6,4102.30,9,4102.40,13,4102.50,14,Buy,7,0,7,7.00,7.00,1.00,0.10,100.0,4101.60,4101.70,4101.60,4101.70,168,152,320,16.00,35.00,-9.00,2.90,51.7,39,528,1.1875,0.0000,-25.00,166.00,4102.56,-0.2893,DOWN,210.70,1.5187,2.4679
